COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,value,index
KOR,XDC_XDR,EOP_RT,M,2025-M01,1868.77260506875,
KOR,XDC_XDR,EOP_RT,M,2025-M02,1884.441186480613,
KOR,XDC_XDR,EOP_RT,M,2025-M03,1948.531658822936,
KOR,XDC_XDR,EOP_RT,M,2025-M04,1950.770340696582,
KOR,XDC_XDR,EOP_RT,M,2025-M05,1874.157144834061,
KOR,XDC_XDR,EOP_RT,M,2025-M06,1863.698818356691,
KOR,XDC_XDR,EOP_RT,M,2025-M07,1873.706060244751,
KOR,XDC_XDR,EOP_RT,M,2025-M08,1900.496954086151,
KOR,XDC_XDR,PA_RT,M,2000-M01,1549.99979114568,
KOR,XDC_XDR,PA_RT,M,2000-M02,1518.068961285694,
KOR,XDC_XDR,PA_RT,M,2000-M03,1500.232829800651,
KOR,XDC_XDR,PA_RT,M,2000-M04,1486.132736226808,
KOR,XDC_XDR,PA_RT,M,2000-M05,1468.134082762751,
KOR,XDC_XDR,PA_RT,M,2000-M06,1488.603209224945,
KOR,XDC_XDR,PA_RT,M,2000-M07,1475.491151575842,
KOR,XDC_XDR,PA_RT,M,2000-M08,1458.262946845189,
KOR,XDC_XDR,PA_RT,M,2000-M09,1444.846014538749,
KOR,XDC_XDR,PA_RT,M,2000-M10,1450.283531233132,
KOR,XDC_XDR,PA_RT,M,2000-M11,1476.644608287536,
KOR,XDC_XDR,PA_RT,M,2000-M12,1571.916051092084,
KOR,XDC_XDR,PA_RT,M,2001-M01,1657.252144610886,
KOR,XDC_XDR,PA_RT,M,2001-M02,1620.071423597545,
KOR,XDC_XDR,PA_RT,M,2001-M03,1649.050888865439,
KOR,XDC_XDR,PA_RT,M,2001-M04,1680.317441642871,
KOR,XDC_XDR,PA_RT,M,2001-M05,1638.878163622053,
KOR,XDC_XDR,PA_RT,M,2001-M06,1617.654107225293,
KOR,XDC_XDR,PA_RT,M,2001-M07,1629.872538097262,
KOR,XDC_XDR,PA_RT,M,2001-M08,1638.802615258756,
KOR,XDC_XDR,PA_RT,M,2001-M09,1663.601523500244,
KOR,XDC_XDR,PA_RT,M,2001-M10,1665.787864243515,
KOR,XDC_XDR,PA_RT,M,2001-M11,1628.463782922009,
KOR,XDC_XDR,PA_RT,M,2001-M12,1628.575504602729,
KOR,XDC_XDR,PA_RT,M,2002-M01,1650.632369331471,
KOR,XDC_XDR,PA_RT,M,2002-M02,1641.321626382603,
KOR,XDC_XDR,PA_RT,M,2002-M03,1653.25221495781,
KOR,XDC_XDR,PA_RT,M,2002-M04,1657.491697884602,
KOR,XDC_XDR,PA_RT,M,2002-M05,1616.917579548923,
KOR,XDC_XDR,PA_RT,M,2002-M06,1591.306336470822,
KOR,XDC_XDR,PA_RT,M,2002-M07,1576.606845754022,
KOR,XDC_XDR,PA_RT,M,2002-M08,1580.443248771249,
KOR,XDC_XDR,PA_RT,M,2002-M09,1597.234108348006,
KOR,XDC_XDR,PA_RT,M,2002-M10,1635.372560892985,
KOR,XDC_XDR,PA_RT,M,2002-M11,1613.157924268624,
KOR,XDC_XDR,PA_RT,M,2002-M12,1619.969961370551,
KOR,XDC_XDR,PA_RT,M,2003-M01,1610.115219164959,
KOR,XDC_XDR,PA_RT,M,2003-M02,1632.462877795324,
KOR,XDC_XDR,PA_RT,M,2003-M03,1688.441702315082,
KOR,XDC_XDR,PA_RT,M,2003-M04,1687.82375563351,
KOR,XDC_XDR,PA_RT,M,2003-M05,1689.591428478919,
KOR,XDC_XDR,PA_RT,M,2003-M06,1689.315009242791,
KOR,XDC_XDR,PA_RT,M,2003-M07,1652.23510778792,
KOR,XDC_XDR,PA_RT,M,2003-M08,1632.046740897706,
KOR,XDC_XDR,PA_RT,M,2003-M09,1628.307491719337,
KOR,XDC_XDR,PA_RT,M,2003-M10,1670.076612495553,
KOR,XDC_XDR,PA_RT,M,2003-M11,1699.000257015288,
KOR,XDC_XDR,PA_RT,M,2003-M12,1750.569978431762,
KOR,XDC_XDR,PA_RT,M,2004-M01,1765.9112128731,
KOR,XDC_XDR,PA_RT,M,2004-M02,1745.895674044076,
KOR,XDC_XDR,PA_RT,M,2004-M03,1718.027512329064,
KOR,XDC_XDR,PA_RT,M,2004-M04,1681.26022107195,
KOR,XDC_XDR,PA_RT,M,2004-M05,1708.577579287735,
KOR,XDC_XDR,PA_RT,M,2004-M06,1698.169887206979,
KOR,XDC_XDR,PA_RT,M,2004-M07,1704.918901157325,
KOR,XDC_XDR,PA_RT,M,2004-M08,1697.880341557611,
KOR,XDC_XDR,PA_RT,M,2004-M09,1681.199047380554,
KOR,XDC_XDR,PA_RT,M,2004-M10,1692.634654419125,
KOR,XDC_XDR,PA_RT,M,2004-M11,1651.812088227896,
KOR,XDC_XDR,PA_RT,M,2004-M12,1618.777134085837,
KOR,XDC_XDR,PA_RT,M,2005-M01,1582.464288552195,
KOR,XDC_XDR,PA_RT,M,2005-M02,1551.555282128802,
KOR,XDC_XDR,PA_RT,M,2005-M03,1536.6980797886,
KOR,XDC_XDR,PA_RT,M,2005-M04,1526.955656711033,
KOR,XDC_XDR,PA_RT,M,2005-M05,1500.591143824588,
KOR,XDC_XDR,PA_RT,M,2005-M06,1483.318421998769,
KOR,XDC_XDR,PA_RT,M,2005-M07,1503.973203672099,
KOR,XDC_XDR,PA_RT,M,2005-M08,1497.962266702849,
KOR,XDC_XDR,PA_RT,M,2005-M09,1509.008822539294,
KOR,XDC_XDR,PA_RT,M,2005-M10,1512.248746141088,
KOR,XDC_XDR,PA_RT,M,2005-M11,1486.268488933585,
KOR,XDC_XDR,PA_RT,M,2005-M12,1465.769829756287,
KOR,XDC_XDR,PA_RT,M,2006-M01,1428.173515180613,
KOR,XDC_XDR,PA_RT,M,2006-M02,1392.855510498374,
KOR,XDC_XDR,PA_RT,M,2006-M03,1403.194973491984,
KOR,XDC_XDR,PA_RT,M,2006-M04,1385.088297593161,
KOR,XDC_XDR,PA_RT,M,2006-M05,1401.532208688861,
KOR,XDC_XDR,PA_RT,M,2006-M06,1411.726993527422,
KOR,XDC_XDR,PA_RT,M,2006-M07,1404.0176108327,
KOR,XDC_XDR,PA_RT,M,2006-M08,1428.604224499513,
KOR,XDC_XDR,PA_RT,M,2006-M09,1412.971623833019,
KOR,XDC_XDR,PA_RT,M,2006-M10,1406.02939647628,
KOR,XDC_XDR,PA_RT,M,2006-M11,1394.661078364194,
KOR,XDC_XDR,PA_RT,M,2006-M12,1395.914233294846,
KOR,XDC_XDR,PA_RT,M,2007-M01,1399.580809025037,
KOR,XDC_XDR,PA_RT,M,2007-M02,1402.843488868612,
KOR,XDC_XDR,PA_RT,M,2007-M03,1422.015780525822,
KOR,XDC_XDR,PA_RT,M,2007-M04,1415.704709897469,
KOR,XDC_XDR,PA_RT,M,2007-M05,1408.131008534931,
KOR,XDC_XDR,PA_RT,M,2007-M06,1402.9914947628,
KOR,XDC_XDR,PA_RT,M,2007-M07,1405.025901266284,
KOR,XDC_XDR,PA_RT,M,2007-M08,1428.167396420129,
KOR,XDC_XDR,PA_RT,M,2007-M09,1439.357913060431,
KOR,XDC_XDR,PA_RT,M,2007-M10,1427.264850400764,
KOR,XDC_XDR,PA_RT,M,2007-M11,1454.724420849024,
KOR,XDC_XDR,PA_RT,M,2007-M12,1465.274636523532,
KOR,XDC_XDR,PA_RT,M,2008-M01,1492.699201540901,
KOR,XDC_XDR,PA_RT,M,2008-M02,1497.851492504871,
KOR,XDC_XDR,PA_RT,M,2008-M03,1599.331948385174,
KOR,XDC_XDR,PA_RT,M,2008-M04,1614.670677480982,
KOR,XDC_XDR,PA_RT,M,2008-M05,1683.424462856529,
KOR,XDC_XDR,PA_RT,M,2008-M06,1666.456326847873,
KOR,XDC_XDR,PA_RT,M,2008-M07,1662.03712860726,
KOR,XDC_XDR,PA_RT,M,2008-M08,1650.698589942993,
KOR,XDC_XDR,PA_RT,M,2008-M09,1758.438543673476,
KOR,XDC_XDR,PA_RT,M,2008-M10,2009.946021069344,
KOR,XDC_XDR,PA_RT,M,2008-M11,2061.493091944613,
KOR,XDC_XDR,PA_RT,M,2008-M12,2089.531839082603,
KOR,XDC_XDR,PA_RT,M,2009-M01,2032.202231542216,
KOR,XDC_XDR,PA_RT,M,2009-M02,2123.670815985921,
KOR,XDC_XDR,PA_RT,M,2009-M03,2168.3191272424,
KOR,XDC_XDR,PA_RT,M,2009-M04,2002.240495964945,
KOR,XDC_XDR,PA_RT,M,2009-M05,1914.161026999622,
KOR,XDC_XDR,PA_RT,M,2009-M06,1948.683824872844,
KOR,XDC_XDR,PA_RT,M,2009-M07,1961.576716860591,
KOR,XDC_XDR,PA_RT,M,2009-M08,1932.170163183285,
KOR,XDC_XDR,PA_RT,M,2009-M09,1923.608264725945,
KOR,XDC_XDR,PA_RT,M,2009-M10,1868.150299098024,
KOR,XDC_XDR,PA_RT,M,2009-M11,1862.634780405489,
KOR,XDC_XDR,PA_RT,M,2009-M12,1846.240243468155,
KOR,XDC_XDR,PA_RT,M,2010-M01,1782.187072475878,
KOR,XDC_XDR,PA_RT,M,2010-M02,1779.711531544412,
KOR,XDC_XDR,PA_RT,M,2010-M03,1737.692238269249,
KOR,XDC_XDR,PA_RT,M,2010-M04,1694.846437989419,
KOR,XDC_XDR,PA_RT,M,2010-M05,1721.198278540637,
KOR,XDC_XDR,PA_RT,M,2010-M06,1780.048307776903,
KOR,XDC_XDR,PA_RT,M,2010-M07,1815.96499771671,
KOR,XDC_XDR,PA_RT,M,2010-M08,1790.868352594713,
KOR,XDC_XDR,PA_RT,M,2010-M09,1781.987506355631,
KOR,XDC_XDR,PA_RT,M,2010-M10,1763.743246132984,
KOR,XDC_XDR,PA_RT,M,2010-M11,1759.039372427636,
KOR,XDC_XDR,PA_RT,M,2010-M12,1762.186660009821,
KOR,XDC_XDR,PA_RT,M,2011-M01,1732.316714519633,
KOR,XDC_XDR,PA_RT,M,2011-M02,1747.517658596705,
KOR,XDC_XDR,PA_RT,M,2011-M03,1773.602179925297,
KOR,XDC_XDR,PA_RT,M,2011-M04,1737.370593540566,
KOR,XDC_XDR,PA_RT,M,2011-M05,1731.038278030496,
KOR,XDC_XDR,PA_RT,M,2011-M06,1729.022662517265,
KOR,XDC_XDR,PA_RT,M,2011-M07,1689.51401543081,
KOR,XDC_XDR,PA_RT,M,2011-M08,1723.415562994591,
KOR,XDC_XDR,PA_RT,M,2011-M09,1761.533950584575,
KOR,XDC_XDR,PA_RT,M,2011-M10,1817.614953199581,
KOR,XDC_XDR,PA_RT,M,2011-M11,1773.71140226682,
KOR,XDC_XDR,PA_RT,M,2011-M12,1774.0323133683,
KOR,XDC_XDR,PA_RT,M,2012-M01,1759.995433094628,
KOR,XDC_XDR,PA_RT,M,2012-M02,1740.309956868155,
KOR,XDC_XDR,PA_RT,M,2012-M03,1734.680506607198,
KOR,XDC_XDR,PA_RT,M,2012-M04,1752.162575914157,
KOR,XDC_XDR,PA_RT,M,2012-M05,1767.131220613411,
KOR,XDC_XDR,PA_RT,M,2012-M06,1766.22432757402,
KOR,XDC_XDR,PA_RT,M,2012-M07,1722.115356355523,
KOR,XDC_XDR,PA_RT,M,2012-M08,1711.970056305968,
KOR,XDC_XDR,PA_RT,M,2012-M09,1730.033546069492,
KOR,XDC_XDR,PA_RT,M,2012-M10,1705.09274499464,
KOR,XDC_XDR,PA_RT,M,2012-M11,1663.425676518287,
KOR,XDC_XDR,PA_RT,M,2012-M12,1657.078911870204,
KOR,XDC_XDR,PA_RT,M,2013-M01,1635.720996646871,
KOR,XDC_XDR,PA_RT,M,2013-M02,1659.418265516846,
KOR,XDC_XDR,PA_RT,M,2013-M03,1656.790793966577,
KOR,XDC_XDR,PA_RT,M,2013-M04,1687.499122419371,
KOR,XDC_XDR,PA_RT,M,2013-M05,1665.397498609046,
KOR,XDC_XDR,PA_RT,M,2013-M06,1718.739778230954,
KOR,XDC_XDR,PA_RT,M,2013-M07,1695.453013599141,
KOR,XDC_XDR,PA_RT,M,2013-M08,1696.182888815121,
KOR,XDC_XDR,PA_RT,M,2013-M09,1656.085119869656,
KOR,XDC_XDR,PA_RT,M,2013-M10,1642.155426642971,
KOR,XDC_XDR,PA_RT,M,2013-M11,1626.249302205399,
KOR,XDC_XDR,PA_RT,M,2013-M12,1625.516074361858,
KOR,XDC_XDR,PA_RT,M,2014-M01,1634.908529541932,
KOR,XDC_XDR,PA_RT,M,2014-M02,1649.547142784668,
KOR,XDC_XDR,PA_RT,M,2014-M03,1657.20522101982,
KOR,XDC_XDR,PA_RT,M,2014-M04,1617.141071955104,
KOR,XDC_XDR,PA_RT,M,2014-M05,1585.9233311914,
KOR,XDC_XDR,PA_RT,M,2014-M06,1570.973740717385,
KOR,XDC_XDR,PA_RT,M,2014-M07,1572.002793492289,
KOR,XDC_XDR,PA_RT,M,2014-M08,1564.931912814789,
KOR,XDC_XDR,PA_RT,M,2014-M09,1548.96909418159,
KOR,XDC_XDR,PA_RT,M,2014-M10,1575.91002014001,
KOR,XDC_XDR,PA_RT,M,2014-M11,1606.443335823103,
KOR,XDC_XDR,PA_RT,M,2014-M12,1608.843703037669,
KOR,XDC_XDR,PA_RT,M,2015-M01,1546.961093192515,
KOR,XDC_XDR,PA_RT,M,2015-M02,1551.330564459185,
KOR,XDC_XDR,PA_RT,M,2015-M03,1540.962647894872,
KOR,XDC_XDR,PA_RT,M,2015-M04,1506.608441305133,
KOR,XDC_XDR,PA_RT,M,2015-M05,1532.688101526849,
KOR,XDC_XDR,PA_RT,M,2015-M06,1562.333674509128,
KOR,XDC_XDR,PA_RT,M,2015-M07,1595.924706194871,
KOR,XDC_XDR,PA_RT,M,2015-M08,1653.544090788348,
KOR,XDC_XDR,PA_RT,M,2015-M09,1666.103707562861,
KOR,XDC_XDR,PA_RT,M,2015-M10,1614.462398802717,
KOR,XDC_XDR,PA_RT,M,2015-M11,1592.425270604815,
KOR,XDC_XDR,PA_RT,M,2015-M12,1624.288343293687,
KOR,XDC_XDR,PA_RT,M,2016-M01,1660.546471848279,
KOR,XDC_XDR,PA_RT,M,2016-M02,1695.792427892009,
KOR,XDC_XDR,PA_RT,M,2016-M03,1657.723456162704,
KOR,XDC_XDR,PA_RT,M,2016-M04,1616.603446386051,
KOR,XDC_XDR,PA_RT,M,2016-M05,1653.295849244989,
KOR,XDC_XDR,PA_RT,M,2016-M06,1647.714542646468,
KOR,XDC_XDR,PA_RT,M,2016-M07,1590.514478212897,
KOR,XDC_XDR,PA_RT,M,2016-M08,1555.527017078063,
KOR,XDC_XDR,PA_RT,M,2016-M09,1549.421998776178,
KOR,XDC_XDR,PA_RT,M,2016-M10,1553.289113543366,
KOR,XDC_XDR,PA_RT,M,2016-M11,1588.21918455329,
KOR,XDC_XDR,PA_RT,M,2016-M12,1592.66650463725,
KOR,XDC_XDR,PA_RT,M,2017-M01,1601.683219893919,
KOR,XDC_XDR,PA_RT,M,2017-M02,1551.709667942895,
KOR,XDC_XDR,PA_RT,M,2017-M03,1537.374538182319,
KOR,XDC_XDR,PA_RT,M,2017-M04,1541.796594346185,
KOR,XDC_XDR,PA_RT,M,2017-M05,1546.872351876709,
KOR,XDC_XDR,PA_RT,M,2017-M06,1563.474468340015,
KOR,XDC_XDR,PA_RT,M,2017-M07,1583.06151122299,
KOR,XDC_XDR,PA_RT,M,2017-M08,1595.747474280341,
KOR,XDC_XDR,PA_RT,M,2017-M09,1607.222212724477,
KOR,XDC_XDR,PA_RT,M,2017-M10,1595.168390351379,
KOR,XDC_XDR,PA_RT,M,2017-M11,1556.204040399704,
KOR,XDC_XDR,PA_RT,M,2017-M12,1536.537695119914,
KOR,XDC_XDR,PA_RT,M,2018-M01,1534.308200181096,
KOR,XDC_XDR,PA_RT,M,2018-M02,1566.805330410527,
KOR,XDC_XDR,PA_RT,M,2018-M03,1557.268773342703,
KOR,XDC_XDR,PA_RT,M,2018-M04,1548.788479812648,
KOR,XDC_XDR,PA_RT,M,2018-M05,1533.039265077325,
KOR,XDC_XDR,PA_RT,M,2018-M06,1545.223448131938,
KOR,XDC_XDR,PA_RT,M,2018-M07,1577.768549489188,
KOR,XDC_XDR,PA_RT,M,2018-M08,1564.366556446915,
KOR,XDC_XDR,PA_RT,M,2018-M09,1569.128109051537,
KOR,XDC_XDR,PA_RT,M,2018-M10,1572.80833118823,
KOR,XDC_XDR,PA_RT,M,2018-M11,1562.547045609253,
KOR,XDC_XDR,PA_RT,M,2018-M12,1555.489898392552,
KOR,XDC_XDR,PA_RT,M,2019-M01,1564.103256818221,
KOR,XDC_XDR,PA_RT,M,2019-M02,1562.423607849235,
KOR,XDC_XDR,PA_RT,M,2019-M03,1573.278006441058,
KOR,XDC_XDR,PA_RT,M,2019-M04,1582.805094006221,
KOR,XDC_XDR,PA_RT,M,2019-M05,1634.922182333978,
KOR,XDC_XDR,PA_RT,M,2019-M06,1628.75239835182,
KOR,XDC_XDR,PA_RT,M,2019-M07,1623.431602221635,
KOR,XDC_XDR,PA_RT,M,2019-M08,1659.736950282689,
KOR,XDC_XDR,PA_RT,M,2019-M09,1638.635089535075,
KOR,XDC_XDR,PA_RT,M,2019-M10,1624.603497095745,
KOR,XDC_XDR,PA_RT,M,2019-M11,1605.42009915779,
KOR,XDC_XDR,PA_RT,M,2019-M12,1621.346848542742,
KOR,XDC_XDR,PA_RT,M,2020-M01,1606.407395176626,
KOR,XDC_XDR,PA_RT,M,2020-M02,1634.499355965503,
KOR,XDC_XDR,PA_RT,M,2020-M03,1674.082487465686,
KOR,XDC_XDR,PA_RT,M,2020-M04,1670.674596858419,
KOR,XDC_XDR,PA_RT,M,2020-M05,1675.543016028799,
KOR,XDC_XDR,PA_RT,M,2020-M06,1669.364915426949,
KOR,XDC_XDR,PA_RT,M,2020-M07,1669.049367372195,
KOR,XDC_XDR,PA_RT,M,2020-M08,1675.709553288054,
KOR,XDC_XDR,PA_RT,M,2020-M09,1664.497115416829,
KOR,XDC_XDR,PA_RT,M,2020-M10,1618.50185498025,
KOR,XDC_XDR,PA_RT,M,2020-M11,1587.595334705297,
KOR,XDC_XDR,PA_RT,M,2020-M12,1574.321732363571,
KOR,XDC_XDR,PA_RT,M,2021-M01,1583.35087596266,
KOR,XDC_XDR,PA_RT,M,2021-M02,1600.853528266998,
KOR,XDC_XDR,PA_RT,M,2021-M03,1614.456770179793,
KOR,XDC_XDR,PA_RT,M,2021-M04,1599.550088889366,
KOR,XDC_XDR,PA_RT,M,2021-M05,1617.772381588096,
KOR,XDC_XDR,PA_RT,M,2021-M06,1609.597668625232,
KOR,XDC_XDR,PA_RT,M,2021-M07,1628.154411704374,
KOR,XDC_XDR,PA_RT,M,2021-M08,1649.722833273419,
KOR,XDC_XDR,PA_RT,M,2021-M09,1661.514862444794,
KOR,XDC_XDR,PA_RT,M,2021-M10,1670.902909521379,
KOR,XDC_XDR,PA_RT,M,2021-M11,1660.912610439422,
KOR,XDC_XDR,PA_RT,M,2021-M12,1654.42405861087,
KOR,XDC_XDR,PA_RT,M,2022-M01,1671.31060195193,
KOR,XDC_XDR,PA_RT,M,2022-M02,1678.931778005347,
KOR,XDC_XDR,PA_RT,M,2022-M03,1687.855232512984,
KOR,XDC_XDR,PA_RT,M,2022-M04,1681.533589214018,
KOR,XDC_XDR,PA_RT,M,2022-M05,1704.082788027947,
KOR,XDC_XDR,PA_RT,M,2022-M06,1709.438723123219,
KOR,XDC_XDR,PA_RT,M,2022-M07,1721.612321032204,
KOR,XDC_XDR,PA_RT,M,2022-M08,1733.230407550828,
KOR,XDC_XDR,PA_RT,M,2022-M09,1795.72600515465,
KOR,XDC_XDR,PA_RT,M,2022-M10,1827.519289235755,
KOR,XDC_XDR,PA_RT,M,2022-M11,1773.909098308105,
KOR,XDC_XDR,PA_RT,M,2022-M12,1722.437692235047,
KOR,XDC_XDR,PA_RT,M,2023-M01,1676.751349467315,
KOR,XDC_XDR,PA_RT,M,2023-M02,1700.848857367422,
KOR,XDC_XDR,PA_RT,M,2023-M03,1744.989894675312,
KOR,XDC_XDR,PA_RT,M,2023-M04,1780.620672089224,
KOR,XDC_XDR,PA_RT,M,2023-M05,1781.425499313688,
KOR,XDC_XDR,PA_RT,M,2023-M06,1729.434348181617,
KOR,XDC_XDR,PA_RT,M,2023-M07,1730.135106643548,
KOR,XDC_XDR,PA_RT,M,2023-M08,1757.404530954919,
KOR,XDC_XDR,PA_RT,M,2023-M09,1753.624496965002,
KOR,XDC_XDR,PA_RT,M,2023-M10,1771.397529303963,
KOR,XDC_XDR,PA_RT,M,2023-M11,1734.135425759042,
KOR,XDC_XDR,PA_RT,M,2023-M12,1739.380271700953,
KOR,XDC_XDR,PA_RT,M,2024-M01,1764.935418788545,
KOR,XDC_XDR,PA_RT,M,2024-M02,1766.26550975501,
KOR,XDC_XDR,PA_RT,M,2024-M03,1768.987124427245,
KOR,XDC_XDR,PA_RT,M,2024-M04,1804.998685825605,
KOR,XDC_XDR,PA_RT,M,2024-M05,1805.344041059839,
KOR,XDC_XDR,PA_RT,M,2024-M06,1821.120941184277,
KOR,XDC_XDR,PA_RT,M,2024-M07,1831.797127244255,
KOR,XDC_XDR,PA_RT,M,2024-M08,1814.564857411758,
KOR,XDC_XDR,PA_RT,M,2024-M09,1801.699554187307,
KOR,XDC_XDR,PA_RT,M,2024-M10,1818.369497343746,
KOR,XDC_XDR,PA_RT,M,2024-M11,1837.263633268208,
KOR,XDC_XDR,PA_RT,M,2024-M12,1882.01156989774,
KOR,XDC_XDR,PA_RT,M,2025-M01,1894.875581496657,
KOR,XDC_XDR,PA_RT,M,2025-M02,1890.65764363849,
KOR,XDC_XDR,PA_RT,M,2025-M03,1935.292702614266,
KOR,XDC_XDR,PA_RT,M,2025-M04,1947.18699170368,
KOR,XDC_XDR,PA_RT,M,2025-M05,1886.863774833277,
KOR,XDC_XDR,PA_RT,M,2025-M06,1865.293232933396,
KOR,XDC_XDR,PA_RT,M,2025-M07,1882.139908568906,
KOR,XDC_XDR,PA_RT,M,2025-M08,1898.282692776024,
CHE,XDC_USD,EOP_RT,M,2000-M01,1.641,
CHE,XDC_USD,EOP_RT,M,2000-M02,1.6488,
CHE,XDC_USD,EOP_RT,M,2000-M03,1.6688,
CHE,XDC_USD,EOP_RT,M,2000-M04,1.7327,
CHE,XDC_USD,EOP_RT,M,2000-M05,1.688,
CHE,XDC_USD,EOP_RT,M,2000-M06,1.6263,
CHE,XDC_USD,EOP_RT,M,2000-M07,1.6741,
CHE,XDC_USD,EOP_RT,M,2000-M08,1.734,
CHE,XDC_USD,EOP_RT,M,2000-M09,1.7359,
CHE,XDC_USD,EOP_RT,M,2000-M10,1.8079,
CHE,XDC_USD,EOP_RT,M,2000-M11,1.7355,
CHE,XDC_USD,EOP_RT,M,2000-M12,1.6365,
CHE,XDC_USD,EOP_RT,M,2001-M01,1.6449,
CHE,XDC_USD,EOP_RT,M,2001-M02,1.6678,
CHE,XDC_USD,EOP_RT,M,2001-M03,1.7317,
CHE,XDC_USD,EOP_RT,M,2001-M04,1.7327,
CHE,XDC_USD,EOP_RT,M,2001-M05,1.7935,
CHE,XDC_USD,EOP_RT,M,2001-M06,1.7954,
CHE,XDC_USD,EOP_RT,M,2001-M07,1.724,
CHE,XDC_USD,EOP_RT,M,2001-M08,1.654,
CHE,XDC_USD,EOP_RT,M,2001-M09,1.6117,
CHE,XDC_USD,EOP_RT,M,2001-M10,1.624,
CHE,XDC_USD,EOP_RT,M,2001-M11,1.6545,
CHE,XDC_USD,EOP_RT,M,2001-M12,1.6773,
CHE,XDC_USD,EOP_RT,M,2002-M01,1.6982,
CHE,XDC_USD,EOP_RT,M,2002-M02,1.7053,
CHE,XDC_USD,EOP_RT,M,2002-M03,1.6829,
CHE,XDC_USD,EOP_RT,M,2002-M04,1.622,
CHE,XDC_USD,EOP_RT,M,2002-M05,1.5601,
CHE,XDC_USD,EOP_RT,M,2002-M06,1.4752,
CHE,XDC_USD,EOP_RT,M,2002-M07,1.487,
CHE,XDC_USD,EOP_RT,M,2002-M08,1.4907,
CHE,XDC_USD,EOP_RT,M,2002-M09,1.4832,
CHE,XDC_USD,EOP_RT,M,2002-M10,1.4837,
CHE,XDC_USD,EOP_RT,M,2002-M11,1.486,
CHE,XDC_USD,EOP_RT,M,2002-M12,1.3868,
CHE,XDC_USD,EOP_RT,M,2003-M01,1.3573,
CHE,XDC_USD,EOP_RT,M,2003-M02,1.3555,
CHE,XDC_USD,EOP_RT,M,2003-M03,1.3537,
CHE,XDC_USD,EOP_RT,M,2003-M04,1.3601,
CHE,XDC_USD,EOP_RT,M,2003-M05,1.291,
CHE,XDC_USD,EOP_RT,M,2003-M06,1.3581,
CHE,XDC_USD,EOP_RT,M,2003-M07,1.369,
CHE,XDC_USD,EOP_RT,M,2003-M08,1.409,
CHE,XDC_USD,EOP_RT,M,2003-M09,1.3155,
CHE,XDC_USD,EOP_RT,M,2003-M10,1.3324,
CHE,XDC_USD,EOP_RT,M,2003-M11,1.29,
CHE,XDC_USD,EOP_RT,M,2003-M12,1.2369,
CHE,XDC_USD,EOP_RT,M,2004-M01,1.262,
CHE,XDC_USD,EOP_RT,M,2004-M02,1.2735,
CHE,XDC_USD,EOP_RT,M,2004-M03,1.2759,
CHE,XDC_USD,EOP_RT,M,2004-M04,1.2968,
CHE,XDC_USD,EOP_RT,M,2004-M05,1.2488,
CHE,XDC_USD,EOP_RT,M,2004-M06,1.2538,
CHE,XDC_USD,EOP_RT,M,2004-M07,1.2782,
CHE,XDC_USD,EOP_RT,M,2004-M08,1.273,
CHE,XDC_USD,EOP_RT,M,2004-M09,1.2595,
CHE,XDC_USD,EOP_RT,M,2004-M10,1.1997,
CHE,XDC_USD,EOP_RT,M,2004-M11,1.1365,
CHE,XDC_USD,EOP_RT,M,2004-M12,1.1316,
CHE,XDC_USD,EOP_RT,M,2005-M01,1.1748,
CHE,XDC_USD,EOP_RT,M,2005-M02,1.1617,
CHE,XDC_USD,EOP_RT,M,2005-M03,1.1952,
CHE,XDC_USD,EOP_RT,M,2005-M04,1.1865,
CHE,XDC_USD,EOP_RT,M,2005-M05,1.248,
CHE,XDC_USD,EOP_RT,M,2005-M06,1.2849,
CHE,XDC_USD,EOP_RT,M,2005-M07,1.2905,
CHE,XDC_USD,EOP_RT,M,2005-M08,1.2702,
CHE,XDC_USD,EOP_RT,M,2005-M09,1.2902,
CHE,XDC_USD,EOP_RT,M,2005-M10,1.284,
CHE,XDC_USD,EOP_RT,M,2005-M11,1.3153,
CHE,XDC_USD,EOP_RT,M,2005-M12,1.3143,
CHE,XDC_USD,EOP_RT,M,2006-M01,1.2841,
CHE,XDC_USD,EOP_RT,M,2006-M02,1.3185,
CHE,XDC_USD,EOP_RT,M,2006-M03,1.3057,
CHE,XDC_USD,EOP_RT,M,2006-M04,1.2522,
CHE,XDC_USD,EOP_RT,M,2006-M05,1.2105,
CHE,XDC_USD,EOP_RT,M,2006-M06,1.2329,
CHE,XDC_USD,EOP_RT,M,2006-M07,1.2333,
CHE,XDC_USD,EOP_RT,M,2006-M08,1.2252,
CHE,XDC_USD,EOP_RT,M,2006-M09,1.2537,
CHE,XDC_USD,EOP_RT,M,2006-M10,1.2512,
CHE,XDC_USD,EOP_RT,M,2006-M11,1.2072,
CHE,XDC_USD,EOP_RT,M,2006-M12,1.2203,
CHE,XDC_USD,EOP_RT,M,2007-M01,1.2535,
CHE,XDC_USD,EOP_RT,M,2007-M02,1.2227,
CHE,XDC_USD,EOP_RT,M,2007-M03,1.2212,
CHE,XDC_USD,EOP_RT,M,2007-M04,1.2068,
CHE,XDC_USD,EOP_RT,M,2007-M05,1.2266,
CHE,XDC_USD,EOP_RT,M,2007-M06,1.2266,
